competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto
Copa-do-Brasil,2018,89,Arena Castelão,mandante,FERROVIARIO - CE,pro,Esquerdinha,24.0
Copa-do-Brasil,2018,89,Arena Castelão,mandante,FERROVIARIO - CE,pro,Mazinho,37.0
Copa-do-Brasil,2018,89,Arena Castelão,visitante,ATLETICO - MG,pro,Roger Guedes,51.0
Copa-do-Brasil,2018,89,Arena Castelão,visitante,ATLETICO - MG,pro,Gustavo,73.0
Copa-do-Brasil,2018,90,Morumbi,mandante,SAO PAULO - SP,pro,Valdivia,21.0
Copa-do-Brasil,2018,90,Morumbi,mandante,SAO PAULO - SP,pro,Nene,34.0
Copa-do-Brasil,2018,90,Morumbi,visitante,ATLETICO - PR,pro,Guilherme,40.0
Copa-do-Brasil,2018,90,Morumbi,visitante,ATLETICO - PR,pro,Rossetto,51.0
Copa-do-Brasil,2018,91,Serra Dourada,visitante,GREMIO - RS,pro,Everton,48.0
Copa-do-Brasil,2018,91,Serra Dourada,visitante,GREMIO - RS,pro,Luan,69.0
Copa-do-Brasil,2018,94,Moisés Lucarelli,visitante,FLAMENGO - RJ,pro,Henrique Dourado,33.0
Copa-do-Brasil,2018,95,Arena da Baixada,mandante,ATLETICO - PR,pro,Carleto,41.0
Copa-do-Brasil,2018,95,Arena da Baixada,visitante,CRUZEIRO - MG,pro,Henrique,79.0
Copa-do-Brasil,2018,95,Arena da Baixada,visitante,CRUZEIRO - MG,pro,Raniel,90.5
Copa-do-Brasil,2018,96,Arena Fonte Nova,mandante,BAHIA - BA,pro,Ze Rafael,18.0
Copa-do-Brasil,2018,96,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,24.0
Copa-do-Brasil,2018,96,Arena Fonte Nova,mandante,BAHIA - BA,pro,Vinicius,49.0
Copa-do-Brasil,2018,97,Independência,visitante,PALMEIRAS - SP,pro,Borja,37.0
Copa-do-Brasil,2018,97,Independência,visitante,PALMEIRAS - SP,pro,Keno,56.0
Copa-do-Brasil,2018,97,Independência,mandante,AMERICA - MG,pro,Sergio,72.0
Copa-do-Brasil,2018,98,Vila Belmiro,visitante,LUVERDENSE - MT,pro,Itaqui,10.0
Copa-do-Brasil,2018,98,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,24.0
Copa-do-Brasil,2018,98,Vila Belmiro,mandante,SANTOS - SP,pro,Gustavo,58.0
Copa-do-Brasil,2018,98,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,62.0
Copa-do-Brasil,2018,98,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,67.0
Copa-do-Brasil,2018,98,Vila Belmiro,mandante,SANTOS - SP,pro,Yuri Alberto,85.0
Copa-do-Brasil,2018,100,Mineirão,mandante,CRUZEIRO - MG,pro,De Arrascaeta,86.0
Copa-do-Brasil,2018,100,Mineirão,visitante,ATLETICO - PR,pro,Bergson,90.5
Copa-do-Brasil,2018,101,São Januário,mandante,VASCO DA GAMA - RJ,pro,Yago,33.0
Copa-do-Brasil,2018,101,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andrey,64.0
Copa-do-Brasil,2018,102,Arena do Grêmio,mandante,GREMIO - RS,pro,Alisson,14.0
Copa-do-Brasil,2018,102,Arena do Grêmio,visitante,GOIAS - GO,pro,Maranhão,51.0
Copa-do-Brasil,2018,102,Arena do Grêmio,mandante,GREMIO - RS,pro,Thaciano,75.0
Copa-do-Brasil,2018,102,Arena do Grêmio,mandante,GREMIO - RS,pro,Alisson,90.0
Copa-do-Brasil,2018,103,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Maycon,38.0
Copa-do-Brasil,2018,103,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Angel Romero,58.0
Copa-do-Brasil,2018,103,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Angel Romero,65.0
Copa-do-Brasil,2018,103,Arena Corinthians,visitante,VITORIA - BA,pro,Andre Lima,76.0
Copa-do-Brasil,2018,104,Allianz Parque,visitante,AMERICA - MG,pro,Sergio,37.0
Copa-do-Brasil,2018,104,Allianz Parque,mandante,PALMEIRAS - SP,pro,Willian,63.0
Copa-do-Brasil,2018,106,Passo das Emas,visitante,SANTOS - SP,contra,Paulinho,15.0
Copa-do-Brasil,2018,106,Passo das Emas,mandante,LUVERDENSE - MT,pro,Paulo Rene,31.0
Copa-do-Brasil,2018,106,Passo das Emas,mandante,LUVERDENSE - MT,pro,Itaqui,47.0
Copa-do-Brasil,2018,107,Vila Belmiro,visitante,CRUZEIRO - MG,pro,Raniel,81.0
Copa-do-Brasil,2018,108,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Angel Romero,6.0
Copa-do-Brasil,2018,109,Arena do Grêmio,mandante,GREMIO - RS,pro,Luan,35.0
Copa-do-Brasil,2018,109,Arena do Grêmio,visitante,FLAMENGO - RJ,pro,Lincoln,90.5
Copa-do-Brasil,2018,111,Pacaembu,mandante,PALMEIRAS - SP,pro,Dudu,73.0
Copa-do-Brasil,2018,112,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,12.0
Copa-do-Brasil,2018,112,Mineirão,visitante,SANTOS - SP,pro,Gabriel Barbosa,42.0
Copa-do-Brasil,2018,112,Mineirão,visitante,SANTOS - SP,pro,Bruno Henrique,83.0
Copa-do-Brasil,2018,113,Arena Condá,visitante,CORINTHIANS - SP,pro,Jadson,83.0
Copa-do-Brasil,2018,114,Maracanã,mandante,FLAMENGO - RJ,pro,Éverton Ribeiro,5.0
Copa-do-Brasil,2018,116,Allianz Parque,visitante,CRUZEIRO - MG,pro,Barcos,5.0
Copa-do-Brasil,2018,117,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Danilo,14.0
Copa-do-Brasil,2018,117,Arena Corinthians,visitante,FLAMENGO - RJ,contra,Henrique,18.0
Copa-do-Brasil,2018,117,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Pedrinho,69.0
Copa-do-Brasil,2018,118,Mineirão,mandante,CRUZEIRO - MG,pro,Barcos,26.0
Copa-do-Brasil,2018,118,Mineirão,visitante,PALMEIRAS - SP,pro,Felipe Melo,49.0
Copa-do-Brasil,2018,119,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,45.0
Copa-do-Brasil,2018,120,Arena Corinthians,visitante,CRUZEIRO - MG,pro,Robinho,27.0
Copa-do-Brasil,2018,120,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,54.0
Copa-do-Brasil,2018,120,Arena Corinthians,visitante,CRUZEIRO - MG,pro,De Arrascaeta,81.0
Copa-do-Brasil,2019,1,Albertão,visitante,FLUMINENSE - RJ,pro,Luciano,15.0
Copa-do-Brasil,2019,1,Albertão,visitante,FLUMINENSE - RJ,pro,Everaldo,18.0
Copa-do-Brasil,2019,1,Albertão,visitante,FLUMINENSE - RJ,pro,Bruno Silva,44.0
Copa-do-Brasil,2019,1,Albertão,visitante,FLUMINENSE - RJ,pro,Luciano,56.0
Copa-do-Brasil,2019,1,Albertão,visitante,FLUMINENSE - RJ,pro,Marlon,90.5
Copa-do-Brasil,2019,2,Plínio Marin,visitante,YPIRANGA - RS,pro,Pedro,58.0
Copa-do-Brasil,2019,3,Elcyr Resende,visitante,LONDRINA - PR,pro,Marcelinho,3.0
Copa-do-Brasil,2019,3,Elcyr Resende,mandante,AMERICANO - RJ,pro,Flamel,11.0
Copa-do-Brasil,2019,3,Elcyr Resende,visitante,LONDRINA - PR,pro,Anderson,69.0
Copa-do-Brasil,2019,4,Albertão,mandante,ALTOS - PI,pro,LUIZÃO,6.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Luiz,10.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Derlis Gonzalez,24.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Alison,26.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Carlos Sanchez,29.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Carlos Sanchez,40.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Yeferson Soteldo,73.0
Copa-do-Brasil,2019,4,Albertão,visitante,SANTOS - SP,pro,Diego,83.0
Copa-do-Brasil,2019,5,Frei Epifânio,visitante,NAUTICO - PE,pro,Andre Krobel,45.5
Copa-do-Brasil,2019,5,Frei Epifânio,mandante,IMPERATRIZ - MA,pro,Daniel Barros,90.5
Copa-do-Brasil,2019,7,Augusto Bauer,mandante,BRUSQUE - SC,pro,Helio Paraiba,45.5
Copa-do-Brasil,2019,7,Augusto Bauer,visitante,ATLETICO - GO,pro,Andre Luis,68.0
Copa-do-Brasil,2019,8,Lacerdão,visitante,CEARA - CE,pro,Felipe,28.0
Copa-do-Brasil,2019,8,Lacerdão,mandante,CENTRAL - PE,pro,BRUNO OLIVEIRA,44.0
Copa-do-Brasil,2019,9,Diogão,mandante,BRAGANTINO - PA,pro,Rafinha,55.0
Copa-do-Brasil,2019,12,Arena das Dunas,mandante,SANTA CRUZ - RN,pro,DENIS,24.0
Copa-do-Brasil,2019,13,Presidente Vargas,mandante,ATLETICO - CE,pro,Dudu,36.0
Copa-do-Brasil,2019,13,Presidente Vargas,mandante,ATLETICO - CE,pro,Dudu,68.0
Copa-do-Brasil,2019,14,Colosso do Tapajós,visitante,CRICIUMA - SC,pro,Daniel Costa,19.0
Copa-do-Brasil,2019,14,Colosso do Tapajós,visitante,CRICIUMA - SC,pro,Julimar,60.0
Copa-do-Brasil,2019,15,Batistão,visitante,PARANA - PR,pro,Alesson,8.0
Copa-do-Brasil,2019,15,Batistão,visitante,PARANA - PR,pro,Jenison,29.0
Copa-do-Brasil,2019,15,Batistão,visitante,PARANA - PR,pro,Higor Leite,32.0
Copa-do-Brasil,2019,15,Batistão,mandante,ITABAIANA - SE,pro,LOUBACK,48.0
Copa-do-Brasil,2019,15,Batistão,mandante,ITABAIANA - SE,contra,Rodolfo Filemon,65.0
Copa-do-Brasil,2019,15,Batistão,visitante,PARANA - PR,pro,Jenison,70.0
Copa-do-Brasil,2019,15,Batistão,visitante,PARANA - PR,pro,Itaqui,82.0
Copa-do-Brasil,2019,16,Adauto Moraes,visitante,VASCO DA GAMA - RJ,pro,Yan Sasse,12.0
Copa-do-Brasil,2019,16,Adauto Moraes,mandante,JUAZEIRENSE - BA,pro,Gustavo,50.0
Copa-do-Brasil,2019,16,Adauto Moraes,mandante,JUAZEIRENSE - BA,pro,Nino Guerreiro,77.0
Copa-do-Brasil,2019,16,Adauto Moraes,visitante,VASCO DA GAMA - RJ,pro,Maxi Lopez,90.0
Copa-do-Brasil,2019,17,Valerião,visitante,AVAI - SC,pro,Daniel Amorim,15.0
Copa-do-Brasil,2019,17,Valerião,mandante,REAL DESPORTIVO - RO,pro,Leandro,18.0
Copa-do-Brasil,2019,17,Valerião,visitante,AVAI - SC,pro,Daniel Amorim,25.0
Copa-do-Brasil,2019,17,Valerião,visitante,AVAI - SC,pro,Pedro Castro,57.0
Copa-do-Brasil,2019,17,Valerião,visitante,AVAI - SC,pro,Getulio,79.0
Copa-do-Brasil,2019,19,Do Café,mandante,FERROVIARIO - CE,pro,Edson Carius,15.0
Copa-do-Brasil,2019,19,Do Café,visitante,CORINTHIANS - SP,pro,Gustavo,19.0
Copa-do-Brasil,2019,19,Do Café,mandante,FERROVIARIO - CE,pro,Edson Carius,54.0
Copa-do-Brasil,2019,19,Do Café,visitante,CORINTHIANS - SP,pro,Gustavo,56.0
Copa-do-Brasil,2019,20,Arena Pantanal,mandante,MIXTO - MT,pro,William Amendoim,47.0
Copa-do-Brasil,2019,21,Anibal Batista de Toledo,mandante,APARECIDENSE - GO,pro,Alex Henrique,52.0
Copa-do-Brasil,2019,21,Anibal Batista de Toledo,mandante,APARECIDENSE - GO,pro,Washington,72.0
Copa-do-Brasil,2019,22,Arena da Floresta,visitante,ABC - RN,pro,Neto,75.0
Copa-do-Brasil,2019,23,Eucaliptos,mandante,AVENIDA - RS,pro,Flavio Torres,90.5
Copa-do-Brasil,2019,24,Zama Maciel,mandante,URT - MG,pro,Cascata,11.0
Copa-do-Brasil,2019,24,Zama Maciel,visitante,CORITIBA - PR,pro,Rodrigao,12.0
Copa-do-Brasil,2019,24,Zama Maciel,mandante,URT - MG,pro,Deivdy,43.0
Copa-do-Brasil,2019,24,Zama Maciel,visitante,CORITIBA - PR,pro,Iago Dias,58.0
Copa-do-Brasil,2019,24,Zama Maciel,mandante,URT - MG,pro,Gladstone,67.0
Copa-do-Brasil,2019,25,Abc,mandante,FOZ DO IGUACU - PR,pro,Douglas,65.0
Copa-do-Brasil,2019,27,Robertão,mandante,SERRA - ES,pro,Israel,51.0
Copa-do-Brasil,2019,28,Amigão,visitante,BOTAFOGO - RJ,pro,Pimpao,32.0
Copa-do-Brasil,2019,28,Amigão,visitante,BOTAFOGO - RJ,pro,Alex,53.0
Copa-do-Brasil,2019,29,Zerão,visitante,CUIABA - MT,pro,Eduardo Ramos,44.0
Copa-do-Brasil,2019,30,Nilton Santos,visitante,JUVENTUDE - RS,pro,Braian Rodriguez,71.0
Copa-do-Brasil,2019,31,Batistão,visitante,GOIAS - GO,pro,Jefferson Junio,68.0
Copa-do-Brasil,2019,31,Batistão,visitante,GOIAS - GO,pro,Renatinho,75.0
Copa-do-Brasil,2019,32,Antônio Guimarães de Almeida,mandante,TOMBENSE - MG,pro,Juan,31.0
Copa-do-Brasil,2019,32,Antônio Guimarães de Almeida,mandante,TOMBENSE - MG,pro,Denilson,71.0
Copa-do-Brasil,2019,32,Antônio Guimarães de Almeida,mandante,TOMBENSE - MG,pro,Marquinhos,90.5
Copa-do-Brasil,2019,33,Morenão,visitante,BOTAFOGO - PB,pro,Acrizio,21.0
Copa-do-Brasil,2019,33,Morenão,mandante,OPERARIO - MS,pro,Alberto Barros,33.0
Copa-do-Brasil,2019,33,Morenão,visitante,BOTAFOGO - PB,pro,Nando,64.0
Copa-do-Brasil,2019,33,Morenão,visitante,BOTAFOGO - PB,pro,Marcos Aurelio,66.0
Copa-do-Brasil,2019,33,Morenão,visitante,BOTAFOGO - PB,pro,Nando,75.0
Copa-do-Brasil,2019,34,Castelão,mandante,MOTO CLUB - MA,pro,Gleison Ferreira,72.0
Copa-do-Brasil,2019,34,Castelão,mandante,MOTO CLUB - MA,pro,Juninho,90.5
Copa-do-Brasil,2019,35,Ismael Benigno,mandante,MANAUS - AM,pro,Hamilton,5.0
Copa-do-Brasil,2019,35,Ismael Benigno,visitante,VILA NOVA - GO,pro,Alan Mineiro,55.0
Copa-do-Brasil,2019,36,Arena da Floresta,visitante,BAHIA - BA,pro,Gilberto,9.0
Copa-do-Brasil,2019,36,Arena da Floresta,mandante,RIO BRANCO - AC,pro,Laecio,14.0
Copa-do-Brasil,2019,36,Arena da Floresta,visitante,BAHIA - BA,pro,Gilberto,70.0
Copa-do-Brasil,2019,36,Arena da Floresta,mandante,RIO BRANCO - AC,pro,Custodio,90.0
Copa-do-Brasil,2019,38,Elcyr Resende,visitante,FIGUEIRENSE - SC,pro,Kaue,35.0
Copa-do-Brasil,2019,38,Elcyr Resende,visitante,FIGUEIRENSE - SC,pro,Alipio,63.0
Copa-do-Brasil,2019,38,Elcyr Resende,mandante,BOAVISTA - RJ,pro,Renan,67.0
Copa-do-Brasil,2019,39,Gigante do Norte,visitante,SANTA CRUZ - PE,pro,Elias,5.0
Copa-do-Brasil,2019,39,Gigante do Norte,visitante,SANTA CRUZ - PE,pro,Pipico,73.0
Copa-do-Brasil,2019,39,Gigante do Norte,mandante,SINOP - MT,pro,Igor,89.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Alyson Neves,20.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Bruno,21.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Elvis,48.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Jheimy,81.0
Copa-do-Brasil,2019,40,Ismael Benigno,mandante,FAST CLUBE - AM,pro,Robinho,83.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Bruno,87.0
Copa-do-Brasil,2019,40,Ismael Benigno,visitante,OESTE - SP,pro,Jheimy,88.0
Copa-do-Brasil,2019,41,Do Café,visitante,PARANA - PR,pro,Jenison,32.0
Copa-do-Brasil,2019,41,Do Café,mandante,LONDRINA - PR,pro,Luquinhas,90.5
Copa-do-Brasil,2019,42,Passo das Emas,mandante,LUVERDENSE - MT,pro,Wilson Junior,3.0
Copa-do-Brasil,2019,43,Arena Corinthians,visitante,AVENIDA - RS,pro,Flavio Torres,4.0
Copa-do-Brasil,2019,43,Arena Corinthians,visitante,AVENIDA - RS,pro,Tito,9.0
Copa-do-Brasil,2019,43,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Henrique,45.5
Copa-do-Brasil,2019,43,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Danilo,76.0
Copa-do-Brasil,2019,43,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Junior Urso,88.0
Copa-do-Brasil,2019,43,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Gustavo,90.5
Copa-do-Brasil,2019,44,Arruda,mandante,SANTA CRUZ - PE,pro,Pipico,28.0
Copa-do-Brasil,2019,44,Arruda,visitante,NAUTICO - PE,pro,Jorge Henrique,34.0
Copa-do-Brasil,2019,45,Kleber Andrade,visitante,VASCO DA GAMA - RJ,pro,Lucas,26.0
Copa-do-Brasil,2019,45,Kleber Andrade,visitante,VASCO DA GAMA - RJ,pro,Lucas Ribamar,90.5
Copa-do-Brasil,2019,47,Hailé Pinheiro,visitante,CRB - AL,pro,Wellington Carvalho,46.0
Copa-do-Brasil,2019,47,Hailé Pinheiro,mandante,GOIAS - GO,pro,Renatinho,61.0
Copa-do-Brasil,2019,48,Presidente Vargas,visitante,ATLETICO - GO,pro,Pedro Raul,9.0
Copa-do-Brasil,2019,48,Presidente Vargas,visitante,ATLETICO - GO,pro,Matheus Bossa,30.0
Copa-do-Brasil,2019,48,Presidente Vargas,visitante,ATLETICO - GO,pro,Pedro Raul,61.0
Copa-do-Brasil,2019,48,Presidente Vargas,visitante,ATLETICO - GO,pro,Mike,69.0
Copa-do-Brasil,2019,49,Mangueirão,mandante,BRAGANTINO - PA,pro,Lukinhas,37.0
Copa-do-Brasil,2019,49,Mangueirão,visitante,APARECIDENSE - GO,pro,Rayro,46.0
Copa-do-Brasil,2019,49,Mangueirão,mandante,BRAGANTINO - PA,pro,Marcos,60.0
Copa-do-Brasil,2019,49,Mangueirão,visitante,APARECIDENSE - GO,pro,Rayro,65.0
Copa-do-Brasil,2019,49,Mangueirão,mandante,BRAGANTINO - PA,pro,Marcos,85.0
Copa-do-Brasil,2019,51,Zama Maciel,mandante,URT - MG,pro,Juninho Potiguar,55.0
Copa-do-Brasil,2019,51,Zama Maciel,mandante,URT - MG,pro,Cascata,87.0
Copa-do-Brasil,2019,52,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,45.0
Copa-do-Brasil,2019,52,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Pimpao,71.0
Copa-do-Brasil,2019,52,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,81.0
Copa-do-Brasil,2019,53,Antônio Guimarães de Almeida,mandante,TOMBENSE - MG,pro,Juan,27.0
Copa-do-Brasil,2019,53,Antônio Guimarães de Almeida,visitante,BOTAFOGO - PB,pro,Clayton,28.0
Copa-do-Brasil,2019,53,Antônio Guimarães de Almeida,visitante,BOTAFOGO - PB,pro,Clayton,64.0
Copa-do-Brasil,2019,53,Antônio Guimarães de Almeida,mandante,TOMBENSE - MG,pro,Edson Carioca,68.0
Copa-do-Brasil,2019,54,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Genilson,45.5
Copa-do-Brasil,2019,54,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Breno,46.0
Copa-do-Brasil,2019,54,Alfredo Jaconi,visitante,AMERICA - MG,pro,Jonatas Belusso,88.0
Copa-do-Brasil,2019,55,Arena das Dunas,visitante,BAHIA - BA,pro,Gilberto,28.0
Copa-do-Brasil,2019,56,Maracanã,mandante,FLUMINENSE - RJ,pro,Everaldo,5.0
Copa-do-Brasil,2019,56,Maracanã,mandante,FLUMINENSE - RJ,pro,Luciano,36.0
Copa-do-Brasil,2019,56,Maracanã,mandante,FLUMINENSE - RJ,pro,PH GANSO,56.0
Copa-do-Brasil,2019,57,Arena Pantanal,mandante,MIXTO - MT,pro,William Amendoim,75.0
Copa-do-Brasil,2019,57,Arena Pantanal,visitante,CHAPECOENSE - SC,pro,Pedro,89.0
Copa-do-Brasil,2019,57,Arena Pantanal,visitante,CHAPECOENSE - SC,pro,Everaldo,90.5
Copa-do-Brasil,2019,58,Ressacada,mandante,AVAI - SC,pro,Daniel Amorim,47.0
Copa-do-Brasil,2019,58,Ressacada,mandante,AVAI - SC,pro,Daniel Amorim,57.0
Copa-do-Brasil,2019,59,Frasqueirão,visitante,MOTO CLUB - MA,pro,Marcio Diogo,38.0
Copa-do-Brasil,2019,59,Frasqueirão,visitante,MOTO CLUB - MA,pro,Marcio Diogo,57.0
Copa-do-Brasil,2019,59,Frasqueirão,mandante,ABC - RN,pro,Mauricio,60.0
Copa-do-Brasil,2019,59,Frasqueirão,mandante,ABC - RN,pro,Rodrigo Rodrigues,87.0
Copa-do-Brasil,2019,60,Pacaembu,mandante,SANTOS - SP,pro,Derlis Gonzalez,34.0
Copa-do-Brasil,2019,60,Pacaembu,mandante,SANTOS - SP,pro,Sousa,60.0
Copa-do-Brasil,2019,60,Pacaembu,mandante,SANTOS - SP,pro,Rodrygo,69.0
Copa-do-Brasil,2019,60,Pacaembu,mandante,SANTOS - SP,pro,Felipe Aguilar,83.0
Copa-do-Brasil,2019,61,Almeidão,visitante,LONDRINA - PR,pro,Marcelinho,48.0
Copa-do-Brasil,2019,61,Almeidão,visitante,LONDRINA - PR,pro,Felipe,86.0
Copa-do-Brasil,2019,62,Arena Castelão,visitante,CORINTHIANS - SP,pro,Junior Urso,9.0
Copa-do-Brasil,2019,62,Arena Castelão,mandante,CEARA - CE,pro,Juninho,22.0
Copa-do-Brasil,2019,62,Arena Castelão,visitante,CORINTHIANS - SP,pro,Vagner Love,64.0
Copa-do-Brasil,2019,62,Arena Castelão,visitante,CORINTHIANS - SP,pro,Jadson,71.0
Copa-do-Brasil,2019,63,São Januário,visitante,AVAI - SC,pro,Pedro Castro,11.0
Copa-do-Brasil,2019,63,São Januário,mandante,VASCO DA GAMA - RJ,pro,Danilo Barcelos,34.0
Copa-do-Brasil,2019,63,São Januário,mandante,VASCO DA GAMA - RJ,pro,Rossi,57.0
Copa-do-Brasil,2019,63,São Januário,mandante,VASCO DA GAMA - RJ,pro,Thiago Galhardo,71.0
Copa-do-Brasil,2019,63,São Januário,visitante,AVAI - SC,pro,Moritz,84.0
Copa-do-Brasil,2019,64,Arena Condá,mandante,CHAPECOENSE - SC,pro,Elicarlos,26.0
Copa-do-Brasil,2019,64,Arena Condá,mandante,CHAPECOENSE - SC,pro,Gustavo,38.0
Copa-do-Brasil,2019,64,Arena Condá,visitante,CRICIUMA - SC,pro,Sandro,65.0
Copa-do-Brasil,2019,64,Arena Condá,visitante,CRICIUMA - SC,pro,Bruno,68.0
Copa-do-Brasil,2019,64,Arena Condá,mandante,CHAPECOENSE - SC,pro,Lourency,89.0
Copa-do-Brasil,2019,65,Rei Pelé,mandante,CRB - AL,pro,Ze Carlos,21.0
Copa-do-Brasil,2019,65,Rei Pelé,visitante,BAHIA - BA,pro,Arthur Caike,77.0
Copa-do-Brasil,2019,67,Frasqueirão,mandante,ABC - RN,pro,Rodrigo Rodrigues,80.0
Copa-do-Brasil,2019,68,Antônio Accioly,mandante,ATLETICO - GO,pro,Jorginho,82.0
Copa-do-Brasil,2019,69,Nilton Santos,visitante,JUVENTUDE - RS,pro,Paulo Sergio,19.0
Copa-do-Brasil,2019,69,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,50.0
Copa-do-Brasil,2019,71,Do Café,mandante,LONDRINA - PR,pro,Augusto,26.0
Copa-do-Brasil,2019,71,Do Café,visitante,BOTAFOGO - PB,pro,Nando,40.0
Copa-do-Brasil,2019,71,Do Café,mandante,LONDRINA - PR,pro,Augusto,54.0
Copa-do-Brasil,2019,71,Do Café,visitante,BOTAFOGO - PB,pro,Clayton,70.0
Copa-do-Brasil,2019,71,Do Café,mandante,LONDRINA - PR,pro,Luquinhas,80.0
Copa-do-Brasil,2019,71,Do Café,visitante,BOTAFOGO - PB,pro,Nando,87.0
Copa-do-Brasil,2019,72,Arena Corinthians,visitante,CEARA - CE,pro,Roger,88.0
Copa-do-Brasil,2019,73,Arena Fonte Nova,mandante,BAHIA - BA,pro,Elton,90.5
Copa-do-Brasil,2019,74,Maracanã,mandante,FLUMINENSE - RJ,pro,Yony Gonzalez,48.0
Copa-do-Brasil,2019,74,Maracanã,mandante,FLUMINENSE - RJ,pro,Luciano,82.0
Copa-do-Brasil,2019,75,Heriberto Hulse,visitante,CHAPECOENSE - SC,pro,Victor Andrade,45.0
Copa-do-Brasil,2019,75,Heriberto Hulse,visitante,CHAPECOENSE - SC,pro,Rildo,77.0
Copa-do-Brasil,2019,76,Ressacada,visitante,VASCO DA GAMA - RJ,pro,Yago,70.0
Copa-do-Brasil,2019,77,Arruda,mandante,SANTA CRUZ - PE,pro,Pipico,40.0
Copa-do-Brasil,2019,77,Arruda,mandante,SANTA CRUZ - PE,pro,Charles,45.5
Copa-do-Brasil,2019,77,Arruda,mandante,SANTA CRUZ - PE,pro,Pipico,48.0
Copa-do-Brasil,2019,78,Alfredo Jaconi,visitante,BOTAFOGO - RJ,pro,Cicero,33.0
Copa-do-Brasil,2019,78,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Braian Rodriguez,60.0
Copa-do-Brasil,2019,78,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Dalberto,89.0
Copa-do-Brasil,2019,79,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,44.0
Copa-do-Brasil,2019,79,Vila Belmiro,mandante,SANTOS - SP,pro,Rodrygo,46.0
Copa-do-Brasil,2019,79,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,84.0
Copa-do-Brasil,2019,80,Mangueirão,mandante,BRAGANTINO - PA,pro,Marcos,39.0
Copa-do-Brasil,2019,80,Mangueirão,visitante,BRAGANTINO - PA,pro,Marcos,39.0
Copa-do-Brasil,2019,80,Mangueirão,mandante,BRAGANTINO - PA,pro,Paulo de Tarcio,78.0
Copa-do-Brasil,2019,80,Mangueirão,visitante,BRAGANTINO - PA,pro,Paulo de Tarcio,78.0
Copa-do-Brasil,2019,81,Vila Belmiro,mandante,SANTOS - SP,pro,Rodrygo,47.0
Copa-do-Brasil,2019,81,Vila Belmiro,mandante,SANTOS - SP,pro,Sousa,66.0
Copa-do-Brasil,2019,82,Maracanã,mandante,FLUMINENSE - RJ,pro,Gilberto,18.0
Copa-do-Brasil,2019,82,Maracanã,mandante,FLUMINENSE - RJ,pro,Luciano,30.0
Copa-do-Brasil,2019,83,Arena Condá,mandante,CHAPECOENSE - SC,pro,Aylon,34.0
Copa-do-Brasil,2019,84,Arena Fonte Nova,mandante,BAHIA - BA,pro,Arthur Caike,25.0
Copa-do-Brasil,2019,84,Arena Fonte Nova,mandante,BAHIA - BA,pro,Nino Paraiba,28.0
Copa-do-Brasil,2019,84,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,77.0
